Név,Dátum,Utolsó ár,Forgalom (db),Forgalom (HUF érték),Forgalom (EUR érték),Kötések száma,Nyitó ár,Minimum ár,Maximum ár,Deviza,Átlag ár,Kapitalizáció
ENEFI,2018.04.18.,185.0,4809.0,893352.0,2878.530691155147,12,189.0,184.0,189.0,HUF,185.7666874610106,1.3875E9
ENEFI,2018.04.19.,190.0,1890.0,357619.0,1152.3086837441597,9,187.0,187.0,190.0,HUF,189.21640211640212,1.425E9
ENEFI,2018.04.20.,200.0,63408.0,1.2430561E7,40035.302264163096,75,190.0,190.0,204.0,HUF,196.040893893515,1.5E9
ENEFI,2018.04.23.,200.0,388.0,76448.0,245.67131563725175,3,196.0,196.0,200.0,HUF,197.03092783505156,1.5E9
ENEFI,2018.04.24.,200.0,43462.0,8715767.0,27885.99264117741,50,200.0,197.0,204.0,HUF,200.53764207813722,1.5E9
ENEFI,2018.04.25.,200.0,4941.0,988136.0,3158.09389881428,10,201.0,196.0,201.0,HUF,199.98704715644607,1.5E9
ENEFI,2018.04.26.,201.0,3704.0,735785.0,2348.2749816487412,13,200.0,192.0,201.0,HUF,198.64605831533478,1.5075E9
ENEFI,2018.04.27.,196.0,600.0,119400.0,381.93333759836224,2,202.0,196.0,202.0,HUF,199.0,1.47E9
ENEFI,2018.05.02.,196.0,900.0,178400.0,568.4425184807545,3,200.0,196.0,200.0,HUF,198.22222222222223,1.47E9
ENEFI,2018.05.03.,,,,,,,,,HUF,,1.47E9
ENEFI,2018.05.04.,200.0,104.0,20750.0,65.99872773536896,2,195.0,195.0,200.0,HUF,199.51923076923077,1.5E9
ENEFI,2018.05.07.,201.0,1627.0,325397.0,1036.6593392589762,8,200.0,196.0,201.0,HUF,199.9981561155501,1.5075E9
ENEFI,2018.05.08.,196.0,1009.0,199764.0,635.119066543732,4,200.0,196.0,200.0,HUF,197.98216055500495,1.47E9
ENEFI,2018.05.09.,188.0,7034.0,1317686.0,4186.984843188968,17,198.0,180.0,198.0,HUF,187.3309638896787,1.41E9
ENEFI,2018.05.10.,185.0,300.0,55500.0,176.52110301835182,1,185.0,185.0,185.0,HUF,185.0,1.3875E9
ENEFI,2018.05.11.,184.0,3910.0,723590.0,2300.836274603326,9,188.0,184.0,188.0,HUF,185.0613810741688,1.38E9
ENEFI,2018.05.14.,187.0,2504.0,454032.0,1440.685387910519,8,180.5,180.5,187.0,HUF,181.32268370607028,1.4025E9
ENEFI,2018.05.15.,187.0,78.0,14474.0,45.62188741095631,2,183.0,183.0,187.0,HUF,185.56410256410257,1.4025E9
ENEFI,2018.05.16.,186.0,850.0,155100.0,488.9813676345408,4,181.0,181.0,186.0,HUF,182.47058823529412,1.395E9
ENEFI,2018.05.17.,184.0,1685.0,304775.0,963.4107792002528,9,180.5,180.0,186.0,HUF,180.8753709198813,1.38E9
ENEFI,2018.05.18.,183.0,1805.0,332085.0,1046.4973371569029,11,185.0,180.5,186.0,HUF,183.98060941828254,1.3725E9
ENEFI,2018.05.22.,182.0,2695.0,485959.0,1534.6881414811307,13,183.0,178.0,183.0,HUF,180.3187384044527,1.365E9
ENEFI,2018.05.23.,185.5,19820.0,3835286.0,12030.382685069007,83,180.0,180.0,199.0,HUF,193.5058526740666,1.39125E9
ENEFI,2018.05.24.,191.0,1720.0,321680.0,1008.8123686768903,10,186.0,186.0,192.0,HUF,187.02325581395348,1.4325E9
ENEFI,2018.05.25.,185.0,50.0,9250.0,28.941522480523137,1,185.0,185.0,185.0,HUF,185.0,1.3875E9
ENEFI,2018.05.28.,188.0,710.0,130680.0,409.6937016020315,3,184.0,184.0,188.0,HUF,184.05633802816902,1.41E9
ENEFI,2018.05.29.,188.0,1760.0,319880.0,1000.0,17,181.0,178.0,188.0,HUF,181.75,1.41E9
ENEFI,2018.05.30.,,,,,,,,,HUF,,1.41E9
ENEFI,2018.05.31.,184.0,2050.0,368400.0,1155.29352734571,4,181.0,179.0,184.0,HUF,179.70731707317074,1.38E9
ENEFI,2018.06.01.,,,,,,,,,HUF,,1.38E9
ENEFI,2018.06.04.,180.5,8.0,1444.0,4.525510843675567,2,180.5,180.5,180.5,HUF,180.5,1.35375E9
ENEFI,2018.06.05.,185.0,300.0,55500.0,174.1668235737149,1,185.0,185.0,185.0,HUF,185.0,1.3875E9
ENEFI,2018.06.06.,204.0,44497.0,8760990.5,27469.0866620681,60,185.0,180.5,204.0,HUF,196.8894644582781,1.53E9
ENEFI,2018.06.07.,221.0,81776.0,1.7850023E7,56255.981720768985,174,205.0,205.0,225.0,HUF,218.27948297789084,1.6575E9
ENEFI,2018.06.08.,218.0,13275.0,2927573.0,9154.387116948092,34,224.0,213.0,225.0,HUF,220.53280602636534,1.635E9
ENEFI,2018.06.11.,212.0,16317.0,3399988.0,10596.154205753108,38,215.0,200.0,217.0,HUF,208.37090151375867,1.59E9
ENEFI,2018.06.12.,205.0,4720.0,990010.0,3077.2410791993034,13,205.0,201.0,213.0,HUF,209.7478813559322,1.5375E9
ENEFI,2018.06.13.,220.0,43306.0,9099681.0,28398.342851792902,59,209.0,200.0,221.0,HUF,210.1251789590357,1.65E9
ENEFI,2018.06.14.,215.0,6816.0,1448612.0,4507.333768941162,16,220.0,210.0,221.0,HUF,212.531103286385,1.6125E9
ENEFI,2018.06.15.,214.0,1131.0,236708.0,732.0035872220676,6,207.0,207.0,214.0,HUF,209.29089301503095,1.605E9
ENEFI,2018.06.18.,198.0,27380.0,5455477.0,16908.343406167674,52,207.0,194.5,210.0,HUF,199.25043827611395,1.485E9
ENEFI,2018.06.19.,195.0,2490.0,476520.0,1469.244288224956,11,192.0,190.0,195.0,HUF,191.3734939759036,1.4625E9
ENEFI,2018.06.20.,192.0,12706.0,2510016.0,7768.782692129129,38,196.0,192.0,204.0,HUF,197.545726428459,1.44E9
ENEFI,2018.06.21.,194.0,13818.0,2666275.0,8174.494895299997,27,196.0,190.0,200.0,HUF,192.95665074540454,1.455E9
ENEFI,2018.06.22.,195.0,5427.0,1046212.0,3223.7759221027336,14,194.0,189.0,196.0,HUF,192.77906762483877,1.4625E9
ENEFI,2018.06.25.,200.0,12924.0,2550500.0,7854.459226410445,30,196.0,192.0,202.0,HUF,197.34602290312597,1.5E9
ENEFI,2018.06.26.,197.0,3000.0,581600.0,1786.3505129307698,9,195.0,192.0,197.0,HUF,193.86666666666667,1.4775E9
ENEFI,2018.06.27.,198.0,3617.0,703554.0,2149.8976317799847,13,198.0,191.0,198.0,HUF,194.51313243019078,1.485E9
ENEFI,2018.06.28.,196.0,3420.0,653139.0,1990.6705272782688,13,196.0,190.0,196.0,HUF,190.9763157894737,1.47E9
ENEFI,2018.06.29.,193.0,825.0,157939.0,480.642118076689,5,195.0,190.0,195.0,HUF,191.44121212121212,1.4475E9
ENEFI,2018.07.02.,189.0,3070.0,578479.0,1752.7542116107138,10,195.0,186.0,195.0,HUF,188.42964169381108,1.4175E9
ENEFI,2018.07.03.,194.0,8902.0,1699427.0,5181.021920063413,23,192.0,188.0,195.0,HUF,190.9039541676028,1.455E9
ENEFI,2018.07.04.,203.0,19495.0,3882177.0,11891.010169076206,46,195.0,195.0,209.0,HUF,199.1370607848166,1.5225E9
ENEFI,2018.07.05.,196.0,17598.0,3450882.0,10642.986676535898,44,200.0,192.0,206.0,HUF,196.09512444595975,1.47E9
ENEFI,2018.07.06.,190.0,12320.0,2353487.0,7260.263450148074,24,192.0,190.0,196.0,HUF,191.02978896103897,1.425E9
ENEFI,2018.07.09.,187.0,11814.0,2212151.0,6853.857355310448,25,190.0,185.0,194.0,HUF,187.24826477061114,1.4025E9
ENEFI,2018.07.10.,188.0,4439.0,832682.0,2559.578261404156,8,185.0,184.0,191.0,HUF,187.58323946834872,1.41E9
ENEFI,2018.07.11.,184.0,11400.0,2111566.0,6504.731686279342,12,186.0,184.0,190.0,HUF,185.22508771929824,1.38E9
ENEFI,2018.07.12.,185.0,2596.0,486260.0,1495.2644526445265,5,188.0,185.0,188.0,HUF,187.31124807395994,1.3875E9
ENEFI,2018.07.13.,188.0,873.0,162134.0,499.51937888964204,5,188.0,184.0,189.0,HUF,185.7205040091638,1.41E9
ENEFI,2018.07.16.,189.0,1902.0,351998.0,1093.0257110917898,10,188.0,184.0,190.0,HUF,185.06729758149316,1.4175E9
ENEFI,2018.07.17.,180.0,5661.0,1026434.0,3179.3891711064307,13,191.0,180.0,191.0,HUF,181.3167284931991,1.35E9
ENEFI,2018.07.18.,180.0,11114.0,2002762.0,6183.463521565964,13,180.0,178.0,187.0,HUF,180.20172755083678,1.35E9
ENEFI,2018.07.19.,177.0,3190.0,566143.0,1741.17484238044,6,178.0,177.0,180.0,HUF,177.4742946708464,1.3275E9
ENEFI,2018.07.20.,183.0,7702.0,1394810.0,4279.739805467767,12,183.0,180.0,183.0,HUF,181.09711763178396,1.3725E9
ENEFI,2018.07.23.,177.0,3762.0,672714.0,2063.729791085069,12,177.0,177.0,180.0,HUF,178.8181818181818,1.3275E9
ENEFI,2018.07.24.,182.0,8184.0,1441643.0,4410.852404846409,14,177.0,175.0,182.0,HUF,176.1538367546432,1.365E9
ENEFI,2018.07.25.,187.0,7597.0,1391269.0,4272.414322564796,12,182.0,180.0,187.0,HUF,183.1340002632618,1.4025E9
ENEFI,2018.07.26.,185.0,1341.0,242616.0,748.2143958551779,8,187.0,180.0,187.0,HUF,180.92170022371366,1.3875E9
ENEFI,2018.07.27.,180.0,5250.0,949493.0,2937.242467363732,15,184.0,180.0,187.0,HUF,180.8558095238095,1.35E9
ENEFI,2018.07.30.,184.0,3020.0,544781.0,1690.3965495842126,11,183.0,178.0,184.0,HUF,180.391059602649,1.38E9
ENEFI,2018.07.31.,,,,,,,,,HUF,,1.38E9
ENEFI,2018.08.01.,178.0,9.0,1602.0,4.987391426169796,2,178.0,178.0,178.0,HUF,178.0,1.335E9
ENEFI,2018.08.02.,184.0,4122.0,752079.0,2339.281493001555,16,183.5,178.0,187.0,HUF,182.45487627365355,1.38E9
ENEFI,2018.08.03.,,,,,,,,,HUF,,1.38E9
ENEFI,2018.08.06.,177.0,3126.0,554362.0,1731.2991880074953,7,184.0,177.0,184.0,HUF,177.33909149072298,1.3275E9
ENEFI,2018.08.07.,191.5,33245.0,6259741.0,19588.624984353486,74,182.0,180.0,197.0,HUF,188.29120168446383,1.43625E9
ENEFI,2018.08.08.,192.0,4043.0,771197.0,2414.820265531062,15,191.5,184.0,194.0,HUF,190.7487014593124,1.44E9
ENEFI,2018.08.09.,192.0,10.0,1920.0,5.998500374906274,1,192.0,192.0,192.0,HUF,192.0,1.44E9
ENEFI,2018.08.10.,191.5,3067.0,559778.0,1735.2076875387475,8,185.0,180.0,191.5,HUF,182.51646560156505,1.43625E9
ENEFI,2018.08.13.,186.0,8.0,1488.0,4.590325765054294,2,186.0,186.0,186.0,HUF,186.0,1.395E9
ENEFI,2018.08.14.,,,,,,,,,HUF,,1.395E9
ENEFI,2018.08.15.,193.0,23321.0,4480232.0,13858.24491942219,33,185.0,181.0,196.0,HUF,192.111487500536,1.4475E9
ENEFI,2018.08.16.,192.0,25.0,4800.0,14.823507612488806,1,192.0,192.0,192.0,HUF,192.0,1.44E9
ENEFI,2018.08.17.,,,,,,,,,HUF,,1.44E9
ENEFI,2018.08.21.,190.0,2001.0,366265.0,1132.7900287631833,5,184.5,182.0,190.0,HUF,183.04097951024488,1.425E9
ENEFI,2018.08.22.,188.0,51.0,9313.0,28.839067290124795,2,182.5,182.5,188.0,HUF,182.6078431372549,1.41E9
ENEFI,2018.08.23.,187.5,522.0,94820.0,292.50084832032576,4,182.0,181.5,187.5,HUF,181.64750957854406,1.40625E9
ENEFI,2018.08.24.,,,,,,,,,HUF,,1.40625E9
ENEFI,2018.08.27.,187.0,1.0,187.0,0.5772673951966414,1,187.0,187.0,187.0,HUF,187.0,1.4025E9
ENEFI,2018.08.28.,181.0,14886.0,2675233.0,8263.523197627726,34,185.0,176.0,185.0,HUF,179.71469837431144,1.3575E9
ENEFI,2018.08.29.,177.0,4167.0,741385.0,2282.3082132742275,8,183.0,177.0,183.0,HUF,177.91816654667628,1.3275E9
ENEFI,2018.08.30.,,,,,,,,,HUF,,1.3275E9
ENEFI,2018.08.31.,183.0,1030.0,183490.0,562.0768877316588,3,178.0,178.0,183.0,HUF,178.14563106796118,1.3725E9
ENEFI,2018.09.03.,176.0,16980.0,2981076.0,9123.136246786633,23,177.0,175.0,177.0,HUF,175.56395759717316,1.32E9
ENEFI,2018.09.04.,179.5,6609.0,1169570.0,3568.917640596869,8,176.0,176.0,180.0,HUF,176.96625813284913,1.34625E9
ENEFI,2018.09.05.,177.5,554.0,98335.0,299.4640192465816,1,177.5,177.5,177.5,HUF,177.5,1.33125E9
ENEFI,2018.09.06.,177.0,1001.0,177180.0,541.2224699880869,2,180.0,177.0,180.0,HUF,177.002997002997,1.3275E9
ENEFI,2018.09.07.,176.0,10444.0,1856574.0,5720.4560160221845,6,178.0,176.0,178.0,HUF,177.76464955955572,1.32E9
ENEFI,2018.09.10.,175.0,18687.0,3274781.0,10079.971066239843,12,176.0,175.0,178.0,HUF,175.24380585433724,1.3125E9
ENEFI,2018.09.11.,179.5,97945.0,1.78700375E7,55067.75600135589,87,175.5,175.0,192.0,HUF,182.4497166777273,1.34625E9
ENEFI,2018.09.12.,180.0,13266.0,2374500.5,7312.45534614437,41,181.5,176.5,181.5,HUF,178.9914442936831,1.35E9
ENEFI,2018.09.13.,184.0,8176.0,1486220.5,4565.681064143524,5,180.0,180.0,184.0,HUF,181.77843688845402,1.38E9
ENEFI,2018.09.14.,184.0,1458.0,262472.0,811.2003955989616,9,184.0,180.0,184.0,HUF,180.02194787379972,1.38E9
ENEFI,2018.09.17.,187.0,6658.0,1233632.0,3798.2450198589854,17,181.0,180.5,187.0,HUF,185.28567137278463,1.4025E9
ENEFI,2018.09.18.,184.5,2746.0,497569.5,1531.8786367414796,8,182.0,179.0,186.0,HUF,181.19792425345958,1.38375E9
ENEFI,2018.09.19.,183.5,1502.0,270367.5,836.0157699443414,5,180.0,180.0,184.0,HUF,180.00499334221038,1.37625E9
ENEFI,2018.09.20.,182.0,5145.0,930272.0,2874.314846284567,9,184.0,177.0,184.0,HUF,180.8108843537415,1.365E9
ENEFI,2018.09.21.,180.5,5441.0,972337.5,3006.4235359594336,13,178.0,176.0,186.0,HUF,178.7056607241316,1.35375E9
ENEFI,2018.09.24.,185.5,11295.0,2088510.0,6449.004168596572,9,185.0,184.0,185.5,HUF,184.90571049136787,1.39125E9
ENEFI,2018.09.25.,190.0,49156.0,9203836.0,28424.447189623224,55,181.5,176.0,192.0,HUF,187.2372853771666,1.425E9
ENEFI,2018.09.26.,190.0,31623.0,6097284.0,18830.40148239654,39,190.0,188.0,196.0,HUF,192.81168769566455,1.425E9
ENEFI,2018.09.27.,196.0,8741.0,1698246.0,5247.168237293373,16,190.0,190.0,196.0,HUF,194.28509323875986,1.47E9
ENEFI,2018.09.28.,196.0,1400.0,269380.0,831.9846809562049,4,192.0,188.5,196.0,HUF,192.4142857142857,1.47E9
ENEFI,2018.10.01.,191.0,151.0,29099.0,89.97000896639149,6,190.5,190.5,196.0,HUF,192.7086092715232,1.4325E9
ENEFI,2018.10.02.,194.0,451.0,88394.0,272.88836749814766,3,196.0,194.0,196.0,HUF,195.99556541019956,1.455E9
ENEFI,2018.10.03.,194.0,250.0,48500.0,150.2059524915606,1,194.0,194.0,194.0,HUF,194.0,1.455E9
ENEFI,2018.10.04.,194.0,4646.0,900546.0,2779.1198617454634,6,195.0,193.0,196.0,HUF,193.8325441239776,1.455E9
ENEFI,2018.10.05.,196.0,69111.0,1.3394985E7,41202.66071977853,18,193.5,190.0,196.0,HUF,193.8184225376568,1.47E9
ENEFI,2018.10.08.,195.0,5811.0,1105686.5,3396.4689439085823,10,191.0,190.0,195.0,HUF,190.27473756668388,1.4625E9
ENEFI,2018.10.09.,188.0,15100.0,2869237.0,8818.924235438757,10,190.5,188.0,190.5,HUF,190.0156953642384,1.41E9
ENEFI,2018.10.10.,194.0,5588.0,1067512.0,3286.0678446099855,9,188.0,184.0,195.0,HUF,191.03650680028633,1.455E9
ENEFI,2018.10.11.,192.0,4050.0,768520.0,2362.3509160211484,8,190.0,188.0,192.0,HUF,189.75802469135803,1.44E9
ENEFI,2018.10.12.,185.0,10.0,1850.0,5.6933587739274945,1,185.0,185.0,185.0,HUF,185.0,1.3875E9
ENEFI,2018.10.15.,194.0,8469.0,1636895.0,5049.807188030233,15,190.0,190.0,195.0,HUF,193.28078875900343,1.455E9
ENEFI,2018.10.16.,196.0,23474.0,4550202.0,14122.290502793297,20,191.0,185.0,196.0,HUF,193.84007838459573,1.47E9
ENEFI,2018.10.17.,190.0,136830.0,2.7880485E7,86504.76264349984,162,206.0,190.0,216.0,HUF,203.76003069502303,1.425E9
ENEFI,2018.10.18.,199.0,23350.0,4657251.0,14462.614123346377,37,195.0,191.5,204.0,HUF,199.45400428265523,1.4925E9
ENEFI,2018.10.19.,196.0,16831.0,3329372.5,10291.405211585423,33,199.0,192.5,203.0,HUF,197.81192442516783,1.47E9
ENEFI,2018.10.24.,207.0,20882.0,4262889.0,13197.798761609907,36,200.0,197.0,210.0,HUF,204.1417967627622,1.5525E9
ENEFI,2018.10.25.,205.0,7470.0,1505342.0,4648.125733341567,16,208.0,200.0,208.0,HUF,201.51834002677376,1.5375E9
ENEFI,2018.10.26.,205.0,870.0,172700.0,532.8273478958411,5,200.0,198.0,205.0,HUF,198.50574712643677,1.5375E9
ENEFI,2018.10.29.,205.0,3542.0,721686.0,2224.405128837381,9,201.0,201.0,205.0,HUF,203.7509881422925,1.5375E9
ENEFI,2018.10.30.,205.0,5654.0,1151906.0,3546.945436630127,18,207.0,198.0,207.0,HUF,203.73293243721258,1.5375E9
ENEFI,2018.10.31.,199.0,2583.0,502564.0,1547.827158212449,10,198.0,193.0,199.0,HUF,194.56600851722803,1.4925E9
ENEFI,2018.11.05.,189.5,17332.0,3307307.5,10255.535055350554,30,193.0,189.5,196.0,HUF,190.8208804523425,1.42125E9
ENEFI,2018.11.06.,196.0,4191.0,822258.0,2552.724224643755,9,195.0,191.0,197.0,HUF,196.19613457408732,1.47E9
ENEFI,2018.11.07.,196.0,22062.0,4312494.5,13406.99651806255,33,196.0,190.0,200.0,HUF,195.4716027558698,1.47E9
ENEFI,2018.11.08.,188.5,2000.0,383125.0,1191.5684384038816,5,194.0,188.5,195.0,HUF,191.5625,1.41375E9
ENEFI,2018.11.09.,190.0,2708.0,514520.0,1600.771576130919,2,190.0,190.0,190.0,HUF,190.0,1.425E9
ENEFI,2018.11.12.,190.0,66553.0,1.264507E7,39293.58938504086,17,190.0,190.0,190.0,HUF,190.0,1.425E9
ENEFI,2018.11.13.,187.5,18179.0,3483359.0,10794.418964982957,28,190.0,186.0,196.0,HUF,191.61444523901204,1.40625E9
ENEFI,2018.11.14.,190.0,8243.0,1566170.0,4850.174971354247,5,190.0,190.0,190.0,HUF,190.0,1.425E9
ENEFI,2018.11.15.,195.0,823.0,157870.0,489.2918022625136,4,190.5,190.0,195.0,HUF,191.82260024301337,1.4625E9
ENEFI,2018.11.16.,194.5,27129.0,5155014.0,16028.275604750948,10,188.0,188.0,194.5,HUF,190.01857790556232,1.45875E9
ENEFI,2018.11.19.,,,,,,,,,HUF,,1.45875E9
ENEFI,2018.11.20.,188.0,2000.0,376125.0,1168.9613376429638,6,190.0,185.5,190.0,HUF,188.0625,1.41E9
ENEFI,2018.11.21.,190.0,1000.0,190000.0,590.7776499486956,1,190.0,190.0,190.0,HUF,190.0,1.425E9
ENEFI,2018.11.22.,189.0,817.0,154387.5,479.9710874836784,2,187.5,187.5,189.0,HUF,188.968788249694,1.4175E9
ENEFI,2018.11.23.,197.0,5502.0,1071423.0,3335.1688715953305,10,192.0,192.0,199.0,HUF,194.73336968375136,1.4775E9
ENEFI,2018.11.26.,203.0,89864.0,1.78505715E7,55378.08370044053,63,197.0,190.5,204.0,HUF,198.63985021810737,1.5225E9
ENEFI,2018.11.27.,200.0,20683.0,4178960.0,12897.228566137894,23,196.5,196.5,205.0,HUF,202.04805879224483,1.5E9
ENEFI,2018.11.28.,207.0,47605.0,9606990.0,29621.94745929946,32,200.0,200.0,207.0,HUF,201.80632286524525,1.5525E9
ENEFI,2018.11.29.,209.0,21344.0,4454849.0,13783.140991924756,25,207.0,204.0,210.0,HUF,208.71668853073464,1.5675E9
ENEFI,2018.11.30.,209.0,4888.0,999477.0,3089.0959666203057,9,205.0,204.0,209.0,HUF,204.47565466448444,1.5675E9
ENEFI,2018.12.03.,203.0,51.0,10383.0,32.204336093793614,3,203.0,203.0,209.0,HUF,203.58823529411765,1.5225E9
ENEFI,2018.12.04.,204.0,1048.0,215137.0,666.0588235294117,10,209.0,203.0,210.0,HUF,205.2833969465649,1.53E9
ENEFI,2018.12.05.,200.0,4486.0,909112.0,2806.7675208397654,11,205.0,200.0,209.0,HUF,202.65537226928222,1.5E9
ENEFI,2018.12.06.,204.0,42596.0,8543037.0,26395.096706420314,28,205.0,197.0,205.0,HUF,200.55960653582497,1.53E9
ENEFI,2018.12.07.,205.0,6915.0,1417375.0,4386.799752398638,10,205.0,203.0,205.0,HUF,204.97107736804048,1.5375E9
ENEFI,2018.12.10.,204.0,35657.0,7179604.0,22213.433990284957,18,205.0,200.0,205.0,HUF,201.35188041618756,1.53E9
ENEFI,2018.12.11.,202.0,5932.0,1198328.0,3704.946821667079,6,204.0,202.0,204.0,HUF,202.01078894133514,1.515E9
ENEFI,2018.12.12.,205.0,9418.0,1922017.0,5939.667480453661,9,204.0,202.0,205.0,HUF,204.07910384370354,1.5375E9
ENEFI,2018.12.13.,202.0,8750.0,1782650.0,5510.169386745796,6,205.0,202.0,205.0,HUF,203.73142857142858,1.515E9
ENEFI,2018.12.14.,205.0,1639.0,332113.0,1025.926726800939,10,202.0,202.0,205.0,HUF,202.6314826113484,1.5375E9
ENEFI,2018.12.17.,202.0,19350.0,3920300.0,12120.265883444119,5,203.0,201.0,203.0,HUF,202.59948320413437,1.515E9
ENEFI,2018.12.18.,201.0,15836.0,3206859.0,9919.143210640272,11,201.0,201.0,204.0,HUF,202.50435716089922,1.5075E9
ENEFI,2018.12.19.,202.0,4086.0,822752.0,2551.248100716301,5,201.0,201.0,202.0,HUF,201.3587860988742,1.515E9
ENEFI,2018.12.20.,202.0,4496.0,908192.0,2820.9100792048457,11,201.0,201.0,204.0,HUF,202.0,1.515E9
ENEFI,2018.12.21.,202.0,14867.0,3002116.0,9327.397004908966,22,204.0,200.0,205.0,HUF,201.93152619896415,1.515E9
ENEFI,2018.12.27.,203.0,2636.0,539639.0,1680.1762251696866,8,204.0,203.0,206.0,HUF,204.7188922610015,1.5225E9
ENEFI,2018.12.28.,212.0,40346.0,8439489.0,26249.538117010357,43,203.0,203.0,214.0,HUF,209.17783671243743,1.59E9
ENEFI,2019.01.02.,208.0,236.0,48954.0,151.95555003724857,7,214.0,207.0,214.0,HUF,207.4322033898305,1.56E9
ENEFI,2019.01.03.,207.0,3022.0,627259.0,1944.687645326306,10,212.0,207.0,212.0,HUF,207.56419589675713,1.5525E9
ENEFI,2019.01.04.,207.0,460.0,95240.0,296.46692607003894,4,209.0,207.0,209.0,HUF,207.04347826086956,1.5525E9
ENEFI,2019.01.07.,205.0,4410.0,905050.0,2817.890279593997,5,205.0,205.0,206.0,HUF,205.22675736961452,1.5375E9
ENEFI,2019.01.08.,210.0,6625.0,1381935.0,4299.735532047293,10,205.0,205.0,210.0,HUF,208.59396226415095,1.575E9
ENEFI,2019.01.09.,215.0,20630.0,4427508.0,13759.425694573934,23,213.0,212.0,218.0,HUF,214.6150266602036,1.6125E9
ENEFI,2019.01.10.,214.0,2576.0,552840.0,1718.2284382284383,4,215.0,214.0,215.0,HUF,214.61180124223603,1.605E9
ENEFI,2019.01.11.,213.0,646.0,138172.0,429.9066583696329,4,218.0,213.0,218.0,HUF,213.88854489164086,1.5975E9
ENEFI,2019.01.14.,,,,,,,,,HUF,,1.5975E9
ENEFI,2019.01.15.,218.0,12968.0,2754276.0,8558.968303293972,6,213.0,212.0,218.0,HUF,212.39019123997534,1.635E9
ENEFI,2019.01.16.,218.0,6569.0,1427502.0,4412.407270029674,16,218.0,213.0,220.0,HUF,217.30887501902876,1.635E9
ENEFI,2019.01.17.,219.0,994.0,216782.0,674.4089099054256,9,218.0,214.0,219.0,HUF,218.09054325955734,1.6425E9
ENEFI,2019.01.18.,213.0,4981.0,1066002.0,3342.5373134328356,10,218.0,212.0,218.0,HUF,214.0136518771331,1.5975E9
ENEFI,2019.01.21.,,,,,,,,,HUF,,1.5975E9
ENEFI,2019.01.22.,217.0,202.0,43034.0,135.32704402515722,2,213.0,213.0,217.0,HUF,213.03960396039605,1.6275E9
ENEFI,2019.01.23.,210.0,13247.0,2780870.0,8741.850303354186,14,212.0,206.0,212.0,HUF,209.9245112100853,1.575E9
ENEFI,2019.01.24.,,,,,,,,,HUF,,1.575E9
ENEFI,2019.01.25.,210.0,821.0,171909.0,539.8982444018718,5,210.0,209.0,210.0,HUF,209.38976857490866,1.575E9
ENEFI,2019.01.28.,203.0,9050.0,1848680.0,5816.202611294635,9,210.0,203.0,210.0,HUF,204.27403314917126,1.5225E9
ENEFI,2019.01.29.,,,,,,,,,HUF,,1.5225E9
ENEFI,2019.01.30.,216.0,16351.0,3470722.0,10944.16170024911,18,210.0,208.0,216.0,HUF,212.2635924408293,1.62E9
ENEFI,2019.01.31.,216.0,53553.0,1.1655293E7,36899.018583594516,88,210.0,209.0,224.0,HUF,217.640337609471,1.62E9
ENEFI,2019.02.01.,208.0,11315.0,2347138.0,7398.852567537749,20,210.0,205.0,214.0,HUF,207.43596995139197,1.56E9
ENEFI,2019.02.04.,230.0,71669.0,1.6120408E7,50732.99134539733,96,214.0,214.0,235.0,HUF,224.92860232457548,1.725E9
ENEFI,2019.02.05.,224.0,39456.0,9058744.0,28509.02911093627,60,233.0,222.0,235.0,HUF,229.59103811841038,1.68E9
ENEFI,2019.02.06.,224.0,1411.0,315175.0,988.567216611254,4,223.0,223.0,225.0,HUF,223.36995038979447,1.68E9
ENEFI,2019.02.07.,223.0,107439.0,2.4064676E7,75308.01439524331,21,224.0,223.0,224.0,HUF,223.9845493722019,1.6725E9
ENEFI,2019.02.08.,246.0,301949.0,7.4190837E7,232391.0321064996,263,230.0,229.0,259.0,HUF,245.70651666341004,1.845E9
ENEFI,2019.02.11.,247.0,96903.0,2.4358747E7,76204.43297356484,114,250.0,235.0,259.0,HUF,251.37247556835186,1.8525E9
ENEFI,2019.02.12.,227.0,23014.0,5239722.0,16430.611476952025,45,240.0,224.0,240.0,HUF,227.67541496480402,1.7025E9
ENEFI,2019.02.13.,226.0,52813.0,1.1681372E7,36745.42938030828,48,225.0,216.0,226.0,HUF,221.18364796546305,1.695E9
ENEFI,2019.02.14.,238.0,31217.0,7130464.0,22356.756756756757,47,221.0,220.0,238.0,HUF,228.4160553544543,1.785E9
ENEFI,2019.02.15.,234.0,6402.0,1498286.0,4710.850495205156,16,236.0,228.0,240.0,HUF,234.03405185879413,1.755E9
ENEFI,2019.02.18.,230.0,2270.0,532776.0,1675.13284074831,9,234.0,230.0,238.0,HUF,234.70308370044052,1.725E9
ENEFI,2019.02.19.,235.0,8744.0,2022806.0,6357.226814167636,17,235.0,228.0,235.0,HUF,231.33645928636778,1.7625E9
ENEFI,2019.02.20.,228.0,10121.0,2385563.0,7513.347611098863,26,237.0,228.0,242.0,HUF,235.70427823337616,1.71E9
ENEFI,2019.02.21.,228.0,1300.0,298967.0,942.0140529980779,6,234.0,228.0,234.0,HUF,229.9746153846154,1.71E9
